id,gender,own_car,own_property,child_count,income,type_income,education_level,marital_status,housing_type,age,mobile_phone,work_phone,phone,email_id,type_occupation,family_members,label,experience_yrs
5126503,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,1,0,not specified,2,0,15.051357317229359
5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,1,0,0,0,Sales staff,3,0,0.6
5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,1,0,not specified,2,0,5.1
5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,1,0,1,0,Medicine staff,2,0,32.7
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,46.0,1,0,0,1,Core staff,3,0,9.6
5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,44.0,1,0,1,0,Managers,4,0,15.4
5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,42.0,1,0,0,0,Laborers,1,0,9.0
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,46.0,1,0,1,1,Laborers,3,0,1.1
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Sales staff,3,0,8.9
5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,68.0,1,0,0,0,not specified,2,0,9.750405365982932
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,27.0,1,0,0,0,Managers,3,0,1.2
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,1,1,1,0,Drivers,1,0,0.6
5018471,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1,0,1,0,not specified,3,0,22.0
5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Medicine staff,4,0,19.4
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,1,1,1,0,Laborers,3,0,5.3
5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,1,0,0,0,not specified,2,0,10.889709330487879
5053293,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,56.0,1,0,0,0,not specified,2,0,6.513243139877187
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1,1,0,0,Laborers,4,0,0.8
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,62.0,1,1,1,0,High skill tech staff,2,0,6.1
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,1,1,0,not specified,2,0,4.6
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,45.0,1,0,0,0,Drivers,3,0,4.0
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,1,0,0,0,not specified,1,0,16.08876876946868
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,48.0,1,0,1,0,not specified,1,0,2.6126632854994902
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.0,1,0,0,0,Core staff,1,0,2.5
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,35.0,1,0,0,0,Drivers,3,0,3.6
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,52.0,1,0,0,0,not specified,1,0,1.8
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,2,0,6.9
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,39.0,1,1,1,0,Managers,2,0,20.3
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.0,1,0,0,0,Laborers,1,0,4.3
5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,29.0,1,0,0,0,not specified,2,0,2.7
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,1,0,0,0,not specified,2,0,2.6296392137946443
5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.0,1,0,0,0,not specified,1,0,9.1
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,1,0,0,0,Sales staff,2,0,5.1
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,1,0,0,High skill tech staff,2,0,3.4
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,44.0,1,0,1,0,Laborers,1,0,5.1
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,1,0,0,0,Private service staff,2,0,4.3
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,0,Drivers,2,0,0.6
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1,0,0,1,Drivers,4,0,0.7
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,52.0,1,0,1,0,not specified,3,0,4.179556432333835
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,64.0,1,0,0,0,not specified,2,0,1.3
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,38.0,1,0,0,0,Laborers,2,0,5.1
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,1,0,0,Drivers,4,0,7.0
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49.0,1,1,1,0,not specified,3,0,11.0
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,1,0,1,1,Cooking staff,3,0,4.6
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,52.0,1,0,0,0,High skill tech staff,2,0,8.2
5088205,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,60.0,1,0,1,0,not specified,1,0,7.770487398972298
5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,1,1,1,0,High skill tech staff,5,0,9.6
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,34.0,1,0,0,0,Core staff,1,0,0.5
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,54.0,1,0,0,0,Managers,2,0,1.3
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1,0,0,0,Laborers,4,0,3.9
5029400,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.0,1,0,0,0,not specified,2,0,3.600919457057824
5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,57.0,1,1,1,0,Accountants,2,0,23.8
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,48.0,1,0,0,1,Core staff,1,0,5.4
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,25.0,1,0,0,0,Managers,1,0,3.1
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Laborers,5,0,9.7
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,28.0,1,0,0,0,Core staff,2,0,8.2
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.0,1,0,0,0,Laborers,2,0,29.5
5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,56.0,1,0,0,0,not specified,1,0,8.046474036398724
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,38.0,1,0,0,0,Core staff,3,0,17.2
5069296,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,8.576839758798748
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Low-skill Laborers,2,0,11.7
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.0,1,0,1,0,Drivers,1,0,4.2
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,1,1,0,0,Managers,4,0,0.2
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.0,1,0,0,0,High skill tech staff,2,0,19.0
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.0,1,0,0,0,Core staff,1,0,5.0
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,1,1,0,Laborers,2,0,8.6
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,1,0,0,0,not specified,4,0,10.5
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,56.0,1,0,1,0,Managers,2,0,5.0
5035546,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.0,1,0,0,0,not specified,1,0,13.034268369340795
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,27.0,1,0,1,0,Drivers,2,0,4.5
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,31.0,1,1,0,0,Cleaning staff,4,0,12.5
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,44.0,1,1,1,0,Sales staff,3,0,2.2
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,0,Laborers,2,0,6.5
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,30.0,1,0,1,0,Secretaries,3,0,9.8
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,not specified,2,0,5.585052502559352
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.0,1,1,0,0,Laborers,2,0,6.4
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,1,1,1,0,Core staff,2,0,2.1
5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,6.3
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,50.0,1,0,0,0,Cooking staff,2,0,31.4
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,23.0,1,1,1,0,Laborers,2,0,2.0
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,39.0,1,0,0,0,Core staff,4,0,16.3
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,Laborers,2,0,1.3
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.0,1,0,0,1,Laborers,1,0,1.1
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Sales staff,2,0,6.8
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,1,Medicine staff,2,0,10.1
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Core staff,2,0,5.6
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,59.0,1,1,0,1,Managers,2,0,2.2
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.0,1,0,0,0,Managers,2,0,9.9
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,53.0,1,0,1,0,not specified,1,0,6.7
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,41.0,1,1,1,0,not specified,4,0,20.9
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,24.0,1,0,0,1,Drivers,3,0,2.9
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62.0,1,0,0,0,not specified,1,0,7.268312179531661
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,1,1,0,Sales staff,3,0,3.0
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,1,0,0,0,Drivers,2,0,7.7
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Sales staff,2,0,1.8
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,29.0,1,0,0,0,not specified,2,0,7.3
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,1,0,0,0,Private service staff,2,0,3.9
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,33.0,1,0,0,0,Accountants,2,0,11.0
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.0,1,0,1,0,Sales staff,3,0,6.0
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,1,1,1,0,Drivers,3,0,14.9
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,38.0,1,1,1,0,Laborers,1,0,10.1
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,32.0,1,0,0,0,Managers,3,0,13.5
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,58.0,1,0,1,0,not specified,2,0,31.4
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,1,0,1,0,Laborers,2,0,15.4
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,1,0,0,0,Laborers,4,0,2.0
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,3.509841077542657
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,41.0,1,0,0,1,not specified,3,0,4.0
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.0,1,0,0,1,Sales staff,2,0,3.7
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,1,0,0,not specified,3,0,0.9
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1,0,1,0,Sales staff,3,0,4.8
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,1,0,0,0,Managers,2,0,16.0
5052952,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.0,1,0,1,0,not specified,1,0,4.664720759468112
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,1,0,0,0,Drivers,3,0,4.6
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.0,1,0,0,0,not specified,1,0,8.4
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,45.0,1,1,1,0,Core staff,1,0,23.9
5036936,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.0,1,0,0,0,not specified,1,0,8.197583650609706
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,25.0,1,0,0,1,Laborers,2,0,0.5
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,37.0,1,0,0,0,Sales staff,2,0,1.7
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,63.0,1,0,1,0,not specified,2,0,8.533265225515496
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,2.8553798033322604
5010435,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,20.786049337412773
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,1,0,0,0,not specified,2,0,12.281228871128626
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,43.0,1,0,1,0,High skill tech staff,1,0,3.8
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,25.0,1,0,0,0,Core staff,1,0,0.8
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,32.0,1,0,0,1,not specified,1,0,2.6
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,64.0,1,0,0,0,Medicine staff,1,0,14.9
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,26.0,1,0,0,0,not specified,2,0,0.6
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,30.0,1,0,0,0,High skill tech staff,4,0,4.2
5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,34.0,1,1,0,0,not specified,2,0,8.8
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,53.0,1,0,0,0,Sales staff,1,0,5.6
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,0,1,0,Laborers,2,0,3.3
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.0,1,1,1,0,Laborers,3,0,4.0
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,5.63747654064196
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,44.0,1,1,1,0,Core staff,1,0,15.0
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45.0,1,1,0,0,Low-skill Laborers,2,0,1.9
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,62.0,1,1,1,0,Managers,2,0,35.3
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,1,1,0,Medicine staff,2,0,0.6
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,45.0,1,0,1,0,High skill tech staff,2,0,1.7
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,39.0,1,0,0,0,Cooking staff,1,0,14.7
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,1,0,0,0,Laborers,2,0,19.5
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,30.0,1,1,1,0,Managers,3,0,1.3
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.0,1,1,1,0,Cleaning staff,2,0,18.5
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,35.0,1,0,1,0,Core staff,3,0,6.2
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,25.0,1,0,0,0,Managers,1,0,3.1
5037088,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,5.8988764738859265
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Laborers,2,0,14.6
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,44.0,1,0,0,0,High skill tech staff,1,0,9.8
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,51.0,1,0,0,0,Accountants,1,0,6.7
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,25.0,1,0,0,0,not specified,2,0,0.4
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53.0,1,0,0,0,High skill tech staff,2,0,17.1
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46.0,1,0,0,0,Laborers,1,0,11.4
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.0,1,1,0,0,Laborers,2,0,18.3
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,26.0,1,0,0,0,Core staff,2,0,2.3
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,29.0,1,1,1,0,Laborers,2,0,5.5
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1,0,0,0,Sales staff,2,0,2.4
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25.0,1,0,0,0,not specified,2,0,4.8
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,1,0,1,0,Laborers,3,0,16.6
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,28.0,1,1,0,0,not specified,1,0,4.9
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.0,1,0,0,1,Managers,1,0,0.5
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,51.0,1,0,0,0,Core staff,1,0,20.0
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,1,0,0,0,not specified,2,0,9.343951699870745
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,31.0,1,0,1,0,not specified,3,0,1.9
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,34.0,1,0,0,0,Managers,4,0,3.3
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,42.0,1,0,0,0,not specified,3,0,2.0
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,1,0,not specified,2,0,14.543997069571455
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,1,0,0,0,Laborers,2,0,8.8
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46.0,1,1,0,0,not specified,2,0,0.3
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.0,1,1,1,0,Core staff,3,0,2.7
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,49.0,1,0,0,0,Security staff,3,0,9.5
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,28.0,1,0,1,1,Core staff,2,0,1.3
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,1,0,0,0,not specified,2,0,4.801472087970243
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,1,0,0,1,Sales staff,3,0,10.1
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,56.0,1,0,0,0,Laborers,3,0,14.9
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,55.0,1,0,1,0,not specified,2,0,4.273594925279303
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,56.0,1,1,0,0,Core staff,1,0,35.6
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,not specified,3,0,11.45257306204532
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,0,1,0,not specified,2,0,15.1
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,44.0,1,1,1,0,not specified,2,0,18.2
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Core staff,2,0,15.0
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,1,0,0,0,Medicine staff,2,0,0.6
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,40.0,1,0,0,0,Drivers,4,0,0.3
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,1,0,0,0,not specified,2,0,4.4637323311957795
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.0,1,0,0,0,Private service staff,3,0,24.0
5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.0,1,0,1,0,not specified,1,0,6.227345301765968
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,45.0,1,0,0,1,Core staff,3,0,2.4
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Secretaries,2,0,21.1
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,0,0,0,Cleaning staff,2,0,14.2
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.0,1,0,0,0,Core staff,2,0,1.7
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,1,0,0,0,Laborers,2,0,8.6
5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,1,0,0,0,not specified,2,0,4.255992802926195
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28.0,1,1,1,0,Managers,2,0,4.5
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,0,Medicine staff,3,0,22.0
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1,0,0,0,High skill tech staff,4,0,18.8
5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,1,0,0,0,not specified,2,0,1.5930770637190337
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43.0,1,0,0,0,Managers,4,0,7.3
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,25.0,1,0,0,0,Managers,3,0,1.2
5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,1,1,1,0,Core staff,2,0,2.1
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,1,0,not specified,2,0,5.1
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42.0,1,0,0,1,Core staff,2,0,1.1
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,1,1,0,0,Managers,2,0,15.8
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,40.0,1,0,1,1,not specified,2,0,5.1
5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,1,1,1,0,Sales staff,4,0,4.7
5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.0,1,0,1,0,not specified,1,0,14.89807450547273
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,1,0,0,0,Drivers,2,0,7.7
5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.0,1,0,0,0,not specified,1,0,1.3675441903180852
5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,27.0,1,0,1,0,not specified,2,0,5.4
5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51.0,1,0,0,0,not specified,1,0,4.4
5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,1,0,0,0,not specified,2,0,1.6555208122223726
